Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2020,    0.0562,  491.6578,     0.0393,  357.1392,   11.2021, -134.5186,  -27.3602,     0.0425,  382.1839,   13.7710, -109.4739,  -22.2663,     0.0441,  394.8170,   16.0291,  -96.8408,  -19.6968
 4001,apacheAZ            , 45749,1, 2020,    0.0623,  539.5162,     0.0412,  372.4330,   13.4059, -167.0832,  -30.9691,     0.0440,  394.5484,   13.3740, -144.9678,  -26.8700,     0.0454,  405.7116,   12.5202, -133.8046,  -24.8009
 4001,apacheAZ            , 45750,1, 2020,    0.0648,  559.7852,     0.0430,  386.2412,   15.9179, -173.5440,  -31.0019,     0.0457,  407.7186,   13.6964, -152.0667,  -27.1652,     0.0470,  418.0197,   10.9072, -141.7655,  -25.3250
 4001,apacheAZ            , 45751,1, 2020,    0.0648,  559.4739,     0.0436,  391.2902,   16.9896, -168.1836,  -30.0610,     0.0463,  412.8227,   10.7348, -146.6512,  -26.2123,     0.0476,  423.0085,   10.7942, -136.4654,  -24.3917
 4001,apacheAZ            , 46209,1, 2020,    0.0580,  505.3289,     0.0426,  383.5909,   10.8652, -121.7380,  -24.0908,     0.0450,  402.3551,   14.3032, -102.9737,  -20.3776,     0.0469,  417.4629,   13.1667,  -87.8659,  -17.3879
 4001,apacheAZ            , 46210,1, 2020,    0.0645,  557.5219,     0.0430,  386.6709,   13.4115, -170.8510,  -30.6447,     0.0453,  404.8482,   12.7164, -152.6737,  -27.3843,     0.0467,  415.5660,   10.5860, -141.9559,  -25.4619
 4001,apacheAZ            , 46211,1, 2020,    0.0668,  575.4341,     0.0446,  399.0891,   15.6968, -176.3450,  -30.6456,     0.0471,  419.1870,   13.9303, -156.2471,  -27.1529,     0.0475,  422.4137,   10.3396, -153.0204,  -26.5922
 4001,apacheAZ            , 46212,1, 2020,    0.0677,  582.8387,     0.0453,  404.5181,   16.2350, -178.3206,  -30.5952,     0.0477,  423.4474,   11.8987, -159.3913,  -27.3474,     0.0485,  429.8196,   10.7676, -153.0191,  -26.2541
 4001,apacheAZ            , 46213,1, 2020,    0.0669,  576.6564,     0.0448,  400.7293,   15.4482, -175.9271,  -30.5081,     0.0474,  421.0617,    9.6540, -155.5947,  -26.9822,     0.0476,  423.4015,   10.3077, -153.2549,  -26.5765
 4001,apacheAZ            , 46670,1, 2020,    0.0607,  527.4626,     0.0433,  388.9544,   11.6923, -138.5082,  -26.2593,     0.0454,  405.3801,   13.0846, -122.0825,  -23.1452,     0.0470,  418.0315,   11.2994, -109.4311,  -20.7467
 4001,apacheAZ            , 46671,1, 2020,    0.0661,  570.1392,     0.0450,  402.5962,   13.3111, -167.5430,  -29.3863,     0.0473,  420.5600,   12.0524, -149.5793,  -26.2356,     0.0479,  425.2225,   10.9992, -144.9167,  -25.4178
 4001,apacheAZ            , 46672,1, 2020,    0.0674,  580.4696,     0.0447,  399.8726,   14.2548, -180.5971,  -31.1122,     0.0469,  417.7525,   13.5690, -162.7171,  -28.0320,     0.0473,  420.8154,   10.6502, -159.6542,  -27.5043
 4001,apacheAZ            , 46673,1, 2020,    0.0687,  591.0065,     0.0458,  408.9081,   13.5491, -182.0984,  -30.8116,     0.0478,  424.8413,   11.6792, -166.1653,  -28.1156,     0.0488,  432.2367,    6.7936, -158.7699,  -26.8643
 4001,apacheAZ            , 46674,1, 2020,    0.0685,  589.2825,     0.0464,  413.2838,   13.5182, -175.9987,  -29.8666,     0.0483,  428.3759,   11.1362, -160.9066,  -27.3055,     0.0491,  435.2891,    7.3550, -153.9933,  -26.1323
 4001,apacheAZ            , 46675,1, 2020,    0.0673,  579.3997,     0.0469,  417.6136,   13.0856, -161.7861,  -27.9231,     0.0492,  435.5499,   10.3567, -143.8499,  -24.8274,     0.0494,  437.2477,    7.4483, -142.1520,  -24.5344
 4001,apacheAZ            , 46676,1, 2020,    0.0661,  569.8969,     0.0477,  423.5404,   13.7262, -146.3565,  -25.6812,     0.0499,  441.4832,    8.9684, -128.4137,  -22.5328,     0.0502,  443.6972,    7.5914, -126.1996,  -22.1443
 4001,apacheAZ            , 46677,1, 2020,    0.0636,  550.2335,     0.0465,  414.4747,   13.2835, -135.7588,  -24.6729,     0.0493,  436.2914,    9.3587, -113.9421,  -20.7080,     0.0490,  434.4337,    8.6822, -115.7998,  -21.0456
 4001,apacheAZ            , 47132,1, 2020,    0.0659,  568.4082,     0.0449,  401.8429,   12.9901, -166.5653,  -29.3038,     0.0469,  417.6922,   11.7691, -150.7160,  -26.5154,     0.0478,  424.2819,    9.5122, -144.1263,  -25.3561
 4001,apacheAZ            , 47133,1, 2020,    0.0679,  584.5029,     0.0444,  397.4738,   13.6677, -187.0291,  -31.9980,     0.0467,  416.2551,   12.6791, -168.2478,  -28.7848,     0.0471,  418.8084,    8.3457, -165.6945,  -28.3479
 4001,apacheAZ            , 47134,1, 2020,    0.0683,  587.6541,     0.0446,  399.2332,   13.3456, -188.4208,  -32.0632,     0.0467,  415.4834,   13.3214, -172.1706,  -29.2980,     0.0473,  420.7853,    7.1901, -166.8688,  -28.3957
 4001,apacheAZ            , 47135,1, 2020,    0.0681,  586.3868,     0.0469,  417.4001,   12.7877, -168.9867,  -28.8183,     0.0487,  431.7022,   12.5827, -154.6846,  -26.3793,     0.0491,  434.8817,    8.6358, -151.5051,  -25.8371
 4001,apacheAZ            , 47136,1, 2020,    0.0677,  582.8718,     0.0460,  409.9549,   11.7360, -172.9169,  -29.6664,     0.0485,  429.8956,   11.5747, -152.9763,  -26.2453,     0.0488,  432.8629,    6.6737, -150.0090,  -25.7362
 4001,apacheAZ            , 47137,1, 2020,    0.0655,  565.6116,     0.0464,  413.1410,   11.0238, -152.4706,  -26.9568,     0.0493,  436.7276,   10.5012, -128.8840,  -22.7867,     0.0489,  432.9625,    7.4046, -132.6491,  -23.4523
 4001,apacheAZ            , 47138,1, 2020,    0.0625,  541.8210,     0.0471,  419.4005,   11.5941, -122.4205,  -22.5943,     0.0498,  440.7351,   10.6833, -101.0859,  -18.6567,     0.0496,  438.8526,    8.5497, -102.9685,  -19.0042
 4001,apacheAZ            , 47593,1, 2020,    0.0675,  580.8574,     0.0469,  417.2651,   13.3767, -163.5923,  -28.1639,     0.0490,  434.0459,    7.9059, -146.8115,  -25.2750,     0.0495,  437.7993,    8.6190, -143.0581,  -24.6288
 4001,apacheAZ            , 47594,1, 2020,    0.0685,  589.5314,     0.0462,  412.2488,   14.1167, -177.2826,  -30.0718,     0.0488,  432.5275,    8.3621, -157.0039,  -26.6320,     0.0488,  432.5550,    8.2000, -156.9764,  -26.6273
 4001,apacheAZ            , 47595,1, 2020,    0.0685,  589.0716,     0.0472,  419.4726,   13.8637, -169.5990,  -28.7909,     0.0492,  435.5341,   10.2877, -153.5374,  -26.0643,     0.0498,  440.1469,    7.2322, -148.9247,  -25.2812
 4001,apacheAZ            , 47596,1, 2020,    0.0673,  579.2792,     0.0466,  415.2869,   14.1222, -163.9923,  -28.3097,     0.0485,  430.0004,    9.7710, -149.2788,  -25.7698,     0.0493,  436.6372,    7.0128, -142.6420,  -24.6240
 4001,apacheAZ            , 47597,1, 2020,    0.0664,  572.0890,     0.0459,  409.5173,   13.5557, -162.5717,  -28.4172,     0.0484,  429.1331,   10.6507, -142.9559,  -24.9884,     0.0489,  433.2415,    7.2097, -138.8475,  -24.2703
 4001,apacheAZ            , 47598,1, 2020,    0.0628,  544.2019,     0.0458,  408.8662,   12.5941, -135.3357,  -24.8687,     0.0486,  431.2253,   11.4641, -112.9766,  -20.7601,     0.0485,  430.0528,    9.0432, -114.1491,  -20.9755
 4001,apacheAZ            , 47599,1, 2020,    0.0615,  533.4191,     0.0458,  408.8243,   14.5040, -124.5948,  -23.3578,     0.0481,  426.8247,   11.0371, -106.5943,  -19.9832,     0.0485,  430.4327,    9.6735, -102.9864,  -19.3068
