Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2020,    0.0562,  491.6578,     0.0479,  425.5212,   37.3936,  -66.1366,  -13.4517,     0.0549,  480.7265,   18.7415,  -10.9313,   -2.2234,     0.0572,  499.1816,   22.8125,    7.5238,    1.5303
 4001,apacheAZ            , 45749,1, 2020,    0.0623,  539.5162,     0.0502,  443.8819,   42.8088,  -95.6342,  -17.7259,     0.0562,  491.0001,   16.8316,  -48.5160,   -8.9925,     0.0577,  503.1445,   18.7368,  -36.3716,   -6.7415
 4001,apacheAZ            , 45750,1, 2020,    0.0648,  559.7852,     0.0512,  451.5616,   38.1516, -108.2236,  -19.3331,     0.0572,  499.5955,   17.6388,  -60.1897,  -10.7523,     0.0580,  506.0948,   17.3784,  -53.6904,   -9.5913
 4001,apacheAZ            , 45751,1, 2020,    0.0648,  559.4739,     0.0510,  449.8323,   36.7004, -109.6416,  -19.5973,     0.0573,  500.2846,   19.1026,  -59.1892,  -10.5794,     0.0571,  498.4217,   18.7416,  -61.0522,  -10.9124
 4001,apacheAZ            , 46209,1, 2020,    0.0580,  505.3289,     0.0516,  454.5591,   39.1291,  -50.7698,  -10.0469,     0.0572,  499.0348,   22.9038,   -6.2940,   -1.2455,     0.0601,  522.1590,   22.0228,   16.8301,    3.3305
 4001,apacheAZ            , 46210,1, 2020,    0.0645,  557.5219,     0.0524,  461.1527,   43.4542,  -96.3692,  -17.2853,     0.0574,  501.0445,   16.5125,  -56.4774,  -10.1301,     0.0585,  509.3831,   17.8968,  -48.1387,   -8.6344
 4001,apacheAZ            , 46211,1, 2020,    0.0668,  575.4341,     0.0533,  468.5219,   41.5933, -106.9123,  -18.5794,     0.0574,  501.2567,   19.4209,  -74.1774,  -12.8907,     0.0584,  509.2665,   15.1297,  -66.1676,  -11.4987
 4001,apacheAZ            , 46212,1, 2020,    0.0677,  582.8387,     0.0535,  469.8948,   40.4106, -112.9438,  -19.3782,     0.0584,  508.7425,   20.0668,  -74.0962,  -12.7130,     0.0581,  506.3346,   16.1015,  -76.5041,  -13.1261
 4001,apacheAZ            , 46213,1, 2020,    0.0669,  576.6564,     0.0525,  461.9820,   41.4320, -114.6745,  -19.8861,     0.0570,  497.7667,   20.9941,  -78.8897,  -13.6805,     0.0565,  493.7985,   19.1205,  -82.8579,  -14.3687
 4001,apacheAZ            , 46670,1, 2020,    0.0607,  527.4626,     0.0521,  459.0041,   33.4070,  -68.4585,  -12.9788,     0.0583,  507.7914,   24.6703,  -19.6712,   -3.7294,     0.0594,  516.4680,   20.8444,  -10.9946,   -2.0844
