Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
4003,cochiseAZ           ,34686,1,2022,0.0369,337.6126,1.1306,0.0197,201.2925,1.6476,-136.3201,-40.3777,1.3901,0.0213,214.1909,5.9684,-123.4217,-36.5572,2.2034,0.0264,254.8049,35.1185,-82.8077,-24.5274,3.011811024,5.758114077,0.047922835,0.307422835,1.120722835
4003,cochiseAZ           ,34687,1,2022,0.0367,336.4087,1.1565,0.0201,204.3835,1.6214,-132.0253,-39.2455,1.4173,0.0217,217.3371,6.1122,-119.0717,-35.3949,2.2339,0.0268,258.0062,35.8335,-78.4025,-23.3057,3.118110236,5.714326868,0.04626378,0.30706378,1.12366378
4003,cochiseAZ           ,34688,1,2022,0.0364,333.7033,1.1949,0.021,211.4567,1.348,-122.2466,-36.6333,1.4557,0.0226,223.9914,6.1635,-109.7119,-32.8771,2.2838,0.0278,265.6156,35.7686,-68.0877,-20.4037,3.279527559,5.630785481,0.045293701,0.306093701,1.134193701
4003,cochiseAZ           ,35136,1,2022,0.0361,331.4645,1.2149,0.0209,210.6017,2.1653,-120.8628,-36.4633,1.4416,0.0223,222.0848,4.8396,-109.3797,-32.9989,2.207,0.027,259.525,35.1253,-71.9395,-21.7035,2.448818898,5.515555982,0.02986063,0.25656063,1.02196063
4003,cochiseAZ           ,35137,1,2022,0.0365,335.1324,1.1778,0.0203,206.3229,2.2747,-128.8096,-38.4354,1.3993,0.0217,217.0233,4.1078,-118.1091,-35.2425,2.1654,0.0263,253.6533,36.3124,-81.4791,-24.3125,2.448818898,5.411753409,0.032130709,0.253630709,1.019730709
4003,cochiseAZ           ,35138,1,2022,0.0359,329.8026,1.0968,0.0196,200.4788,2.6949,-129.3239,-39.2125,1.2848,0.0207,209.507,3.4343,-120.2957,-36.475,2.0971,0.0257,248.7091,34.9417,-81.0935,-24.5885,2.385826772,5.269444978,0.033807874,0.221807874,1.034107874
4003,cochiseAZ           ,35139,1,2022,0.0355,327.1455,1.0646,0.0188,194.0313,2.2049,-133.1142,-40.6896,1.2546,0.0199,203.1026,3.6249,-124.0429,-37.9167,2.0669,0.0249,242.8926,33.0203,-84.2529,-25.754,2.374015748,5.289226042,0.037040945,0.227040945,1.039340945
4003,cochiseAZ           ,35140,1,2022,0.0355,327.1328,1.0571,0.0187,193.2779,2.1118,-133.8549,-40.9176,1.2536,0.0199,202.5354,4.4556,-124.5974,-38.0877,2.063,0.0249,242.6236,33.2824,-84.5092,-25.8333,2.429133858,5.396197427,0.041351969,0.237851969,1.047251969
4003,cochiseAZ           ,35141,1,2022,0.0348,320.9175,1.0627,0.0186,192.7918,2.3434,-128.1257,-39.9248,1.2648,0.0198,202.2941,4.9053,-118.6234,-36.9638,2.0669,0.0248,241.8203,33.4523,-79.0972,-24.6472,2.468503937,5.468792011,0.046951969,0.249051969,1.051151969
4003,cochiseAZ           ,35142,1,2022,0.0367,336.0076,1.0682,0.0186,192.378,2.2949,-143.6296,-42.7459,1.2854,0.0199,202.8526,5.2972,-133.155,-39.6286,2.0863,0.0249,242.7753,34.5574,-93.2323,-27.7471,2.539370079,5.583253313,0.048514961,0.265714961,1.066614961
