Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2021_below,NPP_predict_2021_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2021_avg,NPP_predict_2021_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2021_above,NPP_predict_2021_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
4001,apacheAZ            ,59581,1,2021,0.0338,313.6254,0.0407,367.9185,5.6566,54.293,17.3114,0.0428,384.7556,7.2545,71.1301,22.68,0.0452,404.2194,13.8275,90.5939,28.886
4001,apacheAZ            ,59582,1,2021,0.034,315.2102,0.0406,367.3407,5.5249,52.1305,16.5383,0.0427,384.1857,6.8618,68.9755,21.8824,0.0453,404.4958,13.3142,89.2856,28.3257
4001,apacheAZ            ,59583,1,2021,0.034,314.9023,0.0402,364.1638,5.375,49.2615,15.6434,0.0424,381.4725,7.5001,66.5702,21.14,0.0448,400.7962,12.9334,85.8938,27.2763
4001,apacheAZ            ,59584,1,2021,0.0343,317.1958,0.0399,361.4952,5.2986,44.2994,13.9659,0.0421,379.6817,7.6539,62.4858,19.6994,0.0445,398.1695,13.4702,80.9736,25.528
4001,apacheAZ            ,59585,1,2021,0.0347,320.8086,0.0398,360.7196,4.8311,39.911,12.4408,0.042,378.5196,7.2599,57.711,17.9892,0.0443,396.8161,15.0169,76.0076,23.6925
4001,apacheAZ            ,59586,1,2021,0.0349,321.7213,0.0392,356.6138,4.9193,34.8926,10.8456,0.0414,373.3881,5.4142,51.6668,16.0595,0.044,394.2209,15.363,72.4996,22.5349
4001,apacheAZ            ,59587,1,2021,0.0353,325.02,0.0387,352.5382,5.2463,27.5181,8.4666,0.0404,365.859,3.44,40.839,12.5651,0.0438,392.4706,15.4255,67.4506,20.7527
4001,apacheAZ            ,59588,1,2021,0.0358,329.5092,0.0383,348.7324,4.4403,19.2232,5.8339,0.0401,363.3633,4.8673,33.8541,10.2741,0.0435,390.3719,15.855,60.8626,18.4707
4001,apacheAZ            ,59589,1,2021,0.0353,324.9786,0.0379,345.7494,5.428,20.7708,6.3914,0.0396,359.7934,5.9849,34.8148,10.713,0.0428,385.1958,15.6432,60.2172,18.5296
4001,apacheAZ            ,60043,1,2021,0.0336,311.7542,0.0399,361.6131,5.4518,49.8589,15.993,0.042,378.779,7.3815,67.0248,21.4992,0.0444,397.6507,13.6945,85.8965,27.5526
4001,apacheAZ            ,60044,1,2021,0.0336,312.1014,0.0397,360.0908,5.1891,47.9894,15.3762,0.0419,377.8462,7.3886,65.7449,21.0652,0.0443,396.8672,12.8326,84.7659,27.1597
4001,apacheAZ            ,60045,1,2021,0.0339,314.2263,0.0393,356.9073,4.8023,42.681,13.5829,0.0416,375.2903,7.5778,61.064,19.4331,0.044,394.1239,13.1953,79.8976,25.4268
