Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2021,    0.0346,  319.6503,     0.0318,  297.5872,    0.0288,  -22.0631,   -6.9023,     0.0318,  297.5866,    0.0290,  -22.0637,   -6.9024,     0.0318,  297.6978,    0.2692,  -21.9524,   -6.8676
 4001,apacheAZ            , 45749,1, 2021,    0.0350,  322.8500,     0.0327,  304.5562,    0.0258,  -18.2938,   -5.6664,     0.0327,  304.5913,    0.1347,  -18.2587,   -5.6555,     0.0327,  304.6657,    0.2481,  -18.1843,   -5.6324
 4001,apacheAZ            , 45750,1, 2021,    0.0350,  322.4866,     0.0332,  308.5653,    0.0064,  -13.9213,   -4.3169,     0.0332,  308.6058,    0.1291,  -13.8808,   -4.3043,     0.0332,  308.7076,    0.2640,  -13.7790,   -4.2727
 4001,apacheAZ            , 45751,1, 2021,    0.0349,  322.0694,     0.0331,  307.7685,    0.0071,  -14.3009,   -4.4403,     0.0331,  307.8141,    0.1361,  -14.2552,   -4.4261,     0.0331,  307.9119,    0.2442,  -14.1574,   -4.3958
 4001,apacheAZ            , 46209,1, 2021,    0.0350,  323.0371,     0.0328,  305.0869,    0.0457,  -17.9502,   -5.5567,     0.0328,  305.0787,    0.0303,  -17.9584,   -5.5593,     0.0328,  305.2121,    0.2788,  -17.8250,   -5.5179
 4001,apacheAZ            , 46210,1, 2021,    0.0352,  324.5155,     0.0332,  308.8268,    0.0245,  -15.6887,   -4.8345,     0.0332,  308.8525,    0.1159,  -15.6630,   -4.8266,     0.0333,  308.9463,    0.2558,  -15.5692,   -4.7977
 4001,apacheAZ            , 46211,1, 2021,    0.0350,  322.8019,     0.0342,  316.7960,    0.0134,   -6.0060,   -1.8606,     0.0342,  316.8231,    0.1023,   -5.9789,   -1.8522,     0.0343,  316.9291,    0.2713,   -5.8728,   -1.8193
 4001,apacheAZ            , 46212,1, 2021,    0.0349,  322.2302,     0.0343,  317.4325,    0.0149,   -4.7977,   -1.4889,     0.0343,  317.4690,    0.1032,   -4.7612,   -1.4776,     0.0343,  317.5651,    0.2624,   -4.6651,   -1.4478
 4001,apacheAZ            , 46213,1, 2021,    0.0347,  320.1964,     0.0343,  316.9334,    0.0112,   -3.2630,   -1.0191,     0.0343,  316.9597,    0.1047,   -3.2367,   -1.0109,     0.0343,  317.0960,    0.2285,   -3.1004,   -0.9683
 4001,apacheAZ            , 46670,1, 2021,    0.0353,  324.9363,     0.0333,  309.6367,    0.0821,  -15.2996,   -4.7085,     0.0333,  309.5982,    0.0099,  -15.3381,   -4.7203,     0.0333,  309.7283,    0.2568,  -15.2080,   -4.6803
