Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2020,    0.0562,  491.6578,     0.0502,  443.3749,   33.0254,  -48.2829,   -9.8204,     0.0593,  515.9702,   28.9635,   24.3124,    4.9450,     0.0665,  572.9572,   23.5938,   81.2994,   16.5358
 4001,apacheAZ            , 45749,1, 2020,    0.0623,  539.5162,     0.0531,  466.3484,   40.2664,  -73.1678,  -13.5617,     0.0609,  528.3923,   34.4941,  -11.1239,   -2.0618,     0.0682,  586.7195,   23.0236,   47.2034,    8.7492
 4001,apacheAZ            , 45750,1, 2020,    0.0648,  559.7852,     0.0552,  483.4344,   44.9607,  -76.3508,  -13.6393,     0.0618,  535.9122,   33.8066,  -23.8731,   -4.2647,     0.0694,  595.9883,   27.1870,   36.2031,    6.4673
 4001,apacheAZ            , 45751,1, 2020,    0.0648,  559.4739,     0.0552,  483.6729,   44.7468,  -75.8010,  -13.5486,     0.0626,  541.9241,   31.4528,  -17.5498,   -3.1368,     0.0687,  590.6969,   31.6121,   31.2230,    5.5808
 4001,apacheAZ            , 46209,1, 2020,    0.0580,  505.3289,     0.0529,  465.0855,   33.1267,  -40.2434,   -7.9638,     0.0619,  536.8528,   34.6327,   31.5239,    6.2383,     0.0684,  588.4501,   24.1984,   83.1213,   16.4489
 4001,apacheAZ            , 46210,1, 2020,    0.0645,  557.5219,     0.0547,  479.4636,   37.2880,  -78.0583,  -14.0009,     0.0626,  542.0983,   33.2652,  -15.4235,   -2.7664,     0.0690,  593.3446,   27.0549,   35.8227,    6.4253
 4001,apacheAZ            , 46211,1, 2020,    0.0668,  575.4341,     0.0565,  493.8089,   42.0848,  -81.6252,  -14.1850,     0.0628,  543.4988,   31.7581,  -31.9353,   -5.5498,     0.0695,  597.3416,   35.0824,   21.9075,    3.8071
 4001,apacheAZ            , 46212,1, 2020,    0.0677,  582.8387,     0.0571,  498.7348,   44.8996,  -84.1038,  -14.4300,     0.0633,  548.1417,   28.5497,  -34.6969,   -5.9531,     0.0698,  599.3998,   34.5375,   16.5611,    2.8415
 4001,apacheAZ            , 46213,1, 2020,    0.0669,  576.6564,     0.0557,  487.7538,   40.2870,  -88.9026,  -15.4169,     0.0636,  549.9876,   23.8035,  -26.6688,   -4.6247,     0.0680,  584.8972,   39.9866,    8.2408,    1.4291
 4001,apacheAZ            , 46670,1, 2020,    0.0607,  527.4626,     0.0538,  472.6447,   31.6647,  -54.8180,  -10.3928,     0.0625,  541.8206,   35.5310,   14.3580,    2.7221,     0.0685,  589.0030,   22.9523,   61.5404,   11.6673
