Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2020,    0.0562,  491.6578,     0.0460,  410.4344,   20.3382,  -81.2234,  -16.5203,     0.0499,  441.0535,   21.5983,  -50.6043,  -10.2926,     0.0514,  452.8717,   20.6281,  -38.7861,   -7.8888
 4001,apacheAZ            , 45749,1, 2020,    0.0623,  539.5162,     0.0475,  422.3207,   21.5023, -117.1955,  -21.7223,     0.0517,  455.8338,   12.8041,  -83.6824,  -15.5106,     0.0521,  459.1312,   20.4659,  -80.3850,  -14.8995
 4001,apacheAZ            , 45750,1, 2020,    0.0648,  559.7852,     0.0486,  431.1611,   20.3265, -128.6241,  -22.9774,     0.0530,  466.2528,   13.8293,  -93.5324,  -16.7086,     0.0526,  462.9383,   15.4965,  -96.8469,  -17.3007
 4001,apacheAZ            , 45751,1, 2020,    0.0648,  559.4739,     0.0487,  431.5541,   19.5129, -127.9198,  -22.8643,     0.0534,  468.8546,   13.3391,  -90.6193,  -16.1972,     0.0525,  462.3147,   13.7878,  -97.1592,  -17.3662
 4001,apacheAZ            , 46209,1, 2020,    0.0580,  505.3289,     0.0491,  435.1516,   17.8460,  -70.1773,  -13.8874,     0.0518,  456.6028,   18.9044,  -48.7261,   -9.6425,     0.0550,  482.1191,   18.4966,  -23.2097,   -4.5930
 4001,apacheAZ            , 46210,1, 2020,    0.0645,  557.5219,     0.0490,  434.1690,   18.5310, -123.3528,  -22.1252,     0.0530,  465.6292,   15.4259,  -91.8927,  -16.4823,     0.0534,  469.4586,   16.6422,  -88.0633,  -15.7955
 4001,apacheAZ            , 46211,1, 2020,    0.0668,  575.4341,     0.0497,  439.8469,   16.8084, -135.5872,  -23.5626,     0.0541,  475.0893,   13.2235, -100.3448,  -17.4381,     0.0532,  467.1764,   13.9256, -108.2577,  -18.8132
 4001,apacheAZ            , 46212,1, 2020,    0.0677,  582.8387,     0.0502,  443.9016,   16.8671, -138.9371,  -23.8380,     0.0548,  480.2811,   13.5303, -102.5576,  -17.5962,     0.0537,  471.1355,   12.7046, -111.7032,  -19.1654
 4001,apacheAZ            , 46213,1, 2020,    0.0669,  576.6564,     0.0493,  436.8468,   12.8219, -139.8096,  -24.2449,     0.0543,  476.2841,   13.3146, -100.3724,  -17.4059,     0.0524,  460.9142,   13.5115, -115.7422,  -20.0713
 4001,apacheAZ            , 46670,1, 2020,    0.0607,  527.4626,     0.0498,  440.8661,   17.5476,  -86.5965,  -16.4176,     0.0530,  466.2842,   21.1236,  -61.1784,  -11.5986,     0.0545,  477.6518,   17.5943,  -49.8108,   -9.4435
 4001,apacheAZ            , 46671,1, 2020,    0.0661,  570.1392,     0.0506,  446.7798,   14.2148, -123.3594,  -21.6367,     0.0550,  481.5637,   12.2249,  -88.5756,  -15.5358,     0.0544,  476.7229,   15.0113,  -93.4163,  -16.3848
 4001,apacheAZ            , 46672,1, 2020,    0.0674,  580.4696,     0.0501,  442.5444,   15.2502, -137.9253,  -23.7610,     0.0540,  473.9285,   14.3998, -106.5411,  -18.3543,     0.0533,  468.6424,   12.4073, -111.8272,  -19.2650
 4001,apacheAZ            , 46673,1, 2020,    0.0687,  591.0065,     0.0506,  446.6003,   13.0942, -144.4062,  -24.4339,     0.0548,  480.1959,   16.4732, -110.8106,  -18.7495,     0.0537,  471.4106,    9.9298, -119.5960,  -20.2360
 4001,apacheAZ            , 46674,1, 2020,    0.0685,  589.2825,     0.0509,  449.5336,   11.2904, -139.7489,  -23.7151,     0.0552,  483.4135,   17.4709, -105.8690,  -17.9657,     0.0538,  472.2844,    9.6548, -116.9981,  -19.8543
 4001,apacheAZ            , 46675,1, 2020,    0.0673,  579.3997,     0.0518,  456.7377,   12.9648, -122.6620,  -21.1705,     0.0553,  484.2454,   18.6524,  -95.1543,  -16.4229,     0.0540,  473.5224,   10.1322, -105.8773,  -18.2736
 4001,apacheAZ            , 46676,1, 2020,    0.0661,  569.8969,     0.0522,  459.1980,   14.4985, -110.6988,  -19.4244,     0.0556,  486.7450,   15.8598,  -83.1518,  -14.5907,     0.0546,  478.9042,    8.4171,  -90.9926,  -15.9665
 4001,apacheAZ            , 46677,1, 2020,    0.0636,  550.2335,     0.0511,  451.1647,   14.8888,  -99.0688,  -18.0049,     0.0545,  478.0409,   16.8468,  -72.1926,  -13.1204,     0.0542,  475.7115,    7.3394,  -74.5219,  -13.5437
 4001,apacheAZ            , 47132,1, 2020,    0.0659,  568.4082,     0.0507,  447.5541,   15.9816, -120.8541,  -21.2618,     0.0549,  480.7724,   11.1837,  -87.6358,  -15.4178,     0.0542,  475.1037,   14.4639,  -93.3045,  -16.4151
 4001,apacheAZ            , 47133,1, 2020,    0.0679,  584.5029,     0.0499,  441.6273,   15.5982, -142.8756,  -24.4439,     0.0536,  470.7961,   15.0889, -113.7067,  -19.4536,     0.0529,  464.9165,   11.9046, -119.5864,  -20.4595
 4001,apacheAZ            , 47134,1, 2020,    0.0683,  587.6541,     0.0496,  438.8237,   14.6756, -148.8303,  -25.3262,     0.0536,  470.6743,   16.3181, -116.9798,  -19.9062,     0.0524,  461.4605,   10.6349, -126.1935,  -21.4741
 4001,apacheAZ            , 47135,1, 2020,    0.0681,  586.3868,     0.0518,  456.4652,   13.6792, -129.9216,  -22.1563,     0.0550,  481.7824,   20.3886, -104.6043,  -17.8388,     0.0536,  470.8852,   11.0672, -115.5016,  -19.6972
 4001,apacheAZ            , 47136,1, 2020,    0.0677,  582.8718,     0.0512,  451.3808,   13.7161, -131.4910,  -22.5592,     0.0550,  481.6357,   17.9482, -101.2361,  -17.3685,     0.0536,  471.0411,    8.6536, -111.8307,  -19.1862
 4001,apacheAZ            , 47137,1, 2020,    0.0655,  565.6116,     0.0515,  453.8935,   13.2908, -111.7181,  -19.7517,     0.0550,  481.8479,   17.0769,  -83.7636,  -14.8094,     0.0539,  473.1897,    5.6837,  -92.4219,  -16.3402
 4001,apacheAZ            , 47138,1, 2020,    0.0625,  541.8210,     0.0521,  458.5233,   14.2509,  -83.2977,  -15.3737,     0.0544,  477.2391,   13.8634,  -64.5819,  -11.9194,     0.0551,  482.4729,   13.0730,  -59.3482,  -10.9535
 4001,apacheAZ            , 47593,1, 2020,    0.0675,  580.8574,     0.0529,  465.1969,   16.7743, -115.6605,  -19.9120,     0.0558,  488.4298,    9.8516,  -92.4276,  -15.9123,     0.0557,  487.4276,   14.9173,  -93.4298,  -16.0848
 4001,apacheAZ            , 47594,1, 2020,    0.0685,  589.5314,     0.0525,  461.6977,   17.9929, -127.8337,  -21.6840,     0.0550,  482.1100,   14.0189, -107.4214,  -18.2215,     0.0549,  480.6597,    8.7450, -108.8717,  -18.4675
 4001,apacheAZ            , 47595,1, 2020,    0.0685,  589.0716,     0.0524,  461.0714,   18.5526, -128.0001,  -21.7291,     0.0554,  485.3249,   17.0141, -103.7467,  -17.6119,     0.0546,  478.8937,    9.9299, -110.1778,  -18.7036
 4001,apacheAZ            , 47596,1, 2020,    0.0673,  579.2792,     0.0516,  455.1447,   17.6633, -124.1345,  -21.4291,     0.0551,  482.8855,   17.1748,  -96.3937,  -16.6403,     0.0538,  472.5595,    9.4210, -106.7197,  -18.4228
 4001,apacheAZ            , 47597,1, 2020,    0.0664,  572.0890,     0.0510,  449.7458,   16.7286, -122.3432,  -21.3853,     0.0546,  478.6134,   18.7523,  -93.4757,  -16.3394,     0.0539,  473.4556,    7.2303,  -98.6334,  -17.2409
 4001,apacheAZ            , 47598,1, 2020,    0.0628,  544.2019,     0.0507,  447.7427,   16.3619,  -96.4592,  -17.7249,     0.0543,  476.1661,   19.4432,  -68.0357,  -12.5019,     0.0534,  469.4769,    6.3391,  -74.7250,  -13.7311
 4001,apacheAZ            , 47599,1, 2020,    0.0615,  533.4191,     0.0504,  445.3034,   14.5418,  -88.1157,  -16.5190,     0.0542,  475.7509,   20.1575,  -57.6682,  -10.8111,     0.0537,  471.7643,    6.7751,  -61.6548,  -11.5584
 4001,apacheAZ            , 48054,1, 2020,    0.0688,  591.8961,     0.0539,  473.1399,   16.3943, -118.7562,  -20.0637,     0.0569,  497.1496,    7.9728,  -94.7465,  -16.0073,     0.0568,  496.3819,   10.8848,  -95.5142,  -16.1370
 4001,apacheAZ            , 48055,1, 2020,    0.0688,  591.7791,     0.0545,  478.2465,   15.8995, -113.5325,  -19.1849,     0.0567,  495.2736,    9.4932,  -96.5054,  -16.3077,     0.0569,  497.0605,   10.4096,  -94.7185,  -16.0057
 4001,apacheAZ            , 48056,1, 2020,    0.0673,  579.9827,     0.0529,  465.2349,   17.2680, -114.7478,  -19.7847,     0.0558,  487.8966,   15.5209,  -92.0861,  -15.8774,     0.0554,  484.7982,    6.6306,  -95.1845,  -16.4116
 4001,apacheAZ            , 48057,1, 2020,    0.0666,  573.7397,     0.0521,  458.9242,   18.6929, -114.8155,  -20.0118,     0.0555,  486.0245,   15.9076,  -87.7153,  -15.2883,     0.0546,  478.4064,    7.6477,  -95.3334,  -16.6161
 4001,apacheAZ            , 48058,1, 2020,    0.0632,  547.3518,     0.0509,  449.6030,   22.0790,  -97.7487,  -17.8585,     0.0546,  478.3291,   20.0807,  -69.0227,  -12.6103,     0.0537,  471.8691,    7.6087,  -75.4827,  -13.7905
 4001,apacheAZ            , 48059,1, 2020,    0.0592,  514.8579,     0.0440,  394.6152,   20.8455, -120.2427,  -23.3545,     0.0482,  427.5885,   22.1926,  -87.2694,  -16.9502,     0.0480,  426.4265,    8.3123,  -88.4314,  -17.1759
 4001,apacheAZ            , 48060,1, 2020,    0.0601,  522.3310,     0.0494,  437.5988,   15.2347,  -84.7322,  -16.2219,     0.0534,  469.3013,   18.3848,  -53.0297,  -10.1525,     0.0530,  466.2541,    7.3250,  -56.0769,  -10.7359
 4001,apacheAZ            , 48061,1, 2020,    0.0588,  511.7552,     0.0497,  439.6766,   16.6837,  -72.0786,  -14.0846,     0.0534,  468.7629,   17.0092,  -42.9923,   -8.4010,     0.0540,  473.6547,    9.3596,  -38.1005,   -7.4451
 4001,apacheAZ            , 48515,1, 2020,    0.0687,  591.0293,     0.0561,  490.6032,   17.8646, -100.4261,  -16.9917,     0.0588,  511.8854,    9.7544,  -79.1439,  -13.3909,     0.0587,  510.9984,   10.7644,  -80.0308,  -13.5409
 4001,apacheAZ            , 48516,1, 2020,    0.0672,  578.7289,     0.0543,  476.5448,   16.9031, -102.1842,  -17.6567,     0.0568,  496.1107,   10.8931,  -82.6182,  -14.2758,     0.0571,  498.8933,   10.6042,  -79.8356,  -13.7950
 4001,apacheAZ            , 48517,1, 2020,    0.0661,  569.8405,     0.0533,  468.2991,   17.9817, -101.5414,  -17.8193,     0.0555,  485.6812,   12.4458,  -84.1593,  -14.7689,     0.0560,  489.6979,   10.8974,  -80.1426,  -14.0640
 4001,apacheAZ            , 48518,1, 2020,    0.0639,  552.7934,     0.0520,  457.7661,   18.6912,  -95.0272,  -17.1904,     0.0555,  485.7611,   16.8265,  -67.0322,  -12.1261,     0.0548,  480.5025,    7.5840,  -72.2909,  -13.0774
 4001,apacheAZ            , 48519,1, 2020,    0.0534,  468.8629,     0.0399,  362.1424,   24.3125, -106.7205,  -22.7616,     0.0436,  391.4972,   22.5175,  -77.3657,  -16.5007,     0.0436,  391.3138,    8.7784,  -77.5491,  -16.5398
 4001,apacheAZ            , 48520,1, 2020,    0.0539,  472.7687,     0.0399,  361.4991,   20.5584, -111.2696,  -23.5357,     0.0440,  394.7934,   22.7588,  -77.9753,  -16.4933,     0.0443,  396.6144,    8.4788,  -76.1543,  -16.1082
 4001,apacheAZ            , 48521,1, 2020,    0.0590,  513.3085,     0.0488,  432.6258,   19.3210,  -80.6828,  -15.7182,     0.0522,  459.9815,   18.5487,  -53.3271,  -10.3889,     0.0530,  465.5899,    8.9655,  -47.7186,   -9.2963
 4001,apacheAZ            , 48522,1, 2020,    0.0576,  502.2004,     0.0483,  428.4951,   16.8806,  -73.7053,  -14.6765,     0.0524,  460.9575,   16.6999,  -41.2429,   -8.2124,     0.0531,  466.4218,    8.9851,  -35.7786,   -7.1244
