Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
35047,sanmiguelNM         ,52707,1,2022,0.0895,756.2807,6.897,0.0774,660.0998,87.2421,-96.181,-12.7176,8.9262,0.0968,813.8533,98.714,57.5726,7.6126,10.9806,0.1094,914.5694,73.0975,158.2887,20.9299,3.366141732,2.497656543,3.530858268,5.560058268,7.614458268
35047,sanmiguelNM         ,52708,1,2022,0.0916,773.0348,6.7054,0.0752,642.2463,91.1567,-130.7885,-16.9188,8.5958,0.0934,786.9808,77.3746,13.946,1.8041,10.5732,0.1076,899.8328,68.6788,126.7979,16.4026,3.157480315,2.563367079,3.547919685,5.438319685,7.415719685
35047,sanmiguelNM         ,52709,1,2022,0.0901,760.7828,6.8199,0.0768,655.5168,93.0935,-105.266,-13.8365,8.6647,0.0955,804.1508,68.836,43.368,5.7004,10.5433,0.1096,916.0082,67.2694,155.2254,20.4034,3.303149606,2.588770154,3.516750394,5.361550394,7.240150394
35047,sanmiguelNM         ,52710,1,2022,0.0908,766.4765,6.8327,0.0772,658.6951,91.9331,-107.7814,-14.0619,8.6411,0.0956,804.4037,49.1655,37.9272,4.9482,10.373,0.1106,923.626,55.9624,157.1495,20.5028,3.393700787,2.613892013,3.438999213,5.247399213,6.979299213
35047,sanmiguelNM         ,52711,1,2022,0.0894,754.9456,6.8386,0.0774,659.6247,94.6371,-95.3209,-12.6262,8.6247,0.0979,823.0261,54.5163,68.0805,9.0179,10.21,0.1088,909.5284,70.1782,154.5829,20.476,3.456692913,2.652887139,3.381907087,5.168007087,6.753307087
35047,sanmiguelNM         ,52712,1,2022,0.0889,751.5383,6.7687,0.0765,652.3999,94.8924,-99.1383,-13.1914,8.4675,0.0962,809.6565,53.2116,58.1182,7.7332,10.1014,0.108,903.4349,64.9983,151.8966,20.2114,3.44488189,2.669478815,3.32381811,5.02261811,6.65651811
35047,sanmiguelNM         ,52713,1,2022,0.0886,748.7609,6.6503,0.0753,642.8615,93.9217,-105.8994,-14.1433,8.2054,0.0935,787.7806,51.2651,39.0197,5.2112,9.9708,0.1068,893.6333,65.7616,144.8724,19.3483,3.405511811,2.684289464,3.244788189,4.799888189,6.565288189
35047,sanmiguelNM         ,52714,1,2022,0.0874,739.7225,6.5138,0.0735,628.887,90.8806,-110.8355,-14.9834,7.9423,0.0929,783.1326,40.877,43.4101,5.8684,9.8875,0.1036,868.2031,95.8043,128.4805,17.3687,3.374015748,2.697694038,3.139784252,4.568284252,6.513484252
35047,sanmiguelNM         ,52715,1,2022,0.0872,738.2097,6.4127,0.0716,613.8701,84.0959,-124.3395,-16.8434,7.8356,0.0919,775.3576,37.2108,37.148,5.0322,9.8747,0.1023,857.6256,99.0119,119.416,16.1764,3.374015748,2.702099738,3.038684252,4.461584252,6.500684252
35047,sanmiguelNM         ,52716,1,2022,0.086,728.6017,6.3222,0.0701,601.789,78.0778,-126.8127,-17.4049,7.8757,0.0921,776.899,35.1038,48.2972,6.6288,9.9744,0.1014,850.5547,100.3156,121.9529,16.7379,3.464566929,2.717097863,2.857633071,4.411133071,6.509833071
