Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
4003,cochiseAZ           ,34220,1,2022,0.0353,325.2043,0.6348,0.0169,179.3469,0.1925,-145.8575,-44.851,0.6772,0.0172,181.5449,1.8703,-143.6595,-44.1751,1.1247,0.0197,201.0408,17.3436,-124.1636,-38.1802,2.090551181,5.760514692,0.000941732,0.043341732,0.490841732
4003,cochiseAZ           ,34221,1,2022,0.0355,327.1156,0.4134,0.0159,170.8548,0.0712,-156.2608,-47.7693,0.4554,0.0162,173.0528,2.0881,-154.0628,-47.0974,0.8934,0.0186,192.3849,18.0012,-134.7307,-41.1875,1.94488189,5.82984444,1.42E-05,0.042014173,0.480014173
4003,cochiseAZ           ,34222,1,2022,0.0355,327.0857,0.2559,0.0149,163.435,0.073,-163.6507,-50.033,0.3012,0.0152,165.7761,2.1954,-161.3096,-49.3172,0.73,0.0176,184.7514,17.7372,-142.3343,-43.5159,1.838582677,5.863933167,0,0.045294488,0.474094488
4003,cochiseAZ           ,34223,1,2022,0.0349,322.3421,0.311,0.0153,166.2519,0.0156,-156.0901,-48.4238,0.3553,0.0156,168.5482,2.1027,-153.7939,-47.7114,0.7871,0.018,187.7924,18.0524,-134.5497,-41.7413,1.956692913,5.86777415,0,0.044276378,0.476076378
4003,cochiseAZ           ,34224,1,2022,0.0352,324.8096,0.3504,0.0157,169.4377,0.0442,-155.3718,-47.8347,0.3901,0.016,171.4892,2.2298,-153.3204,-47.2032,0.8264,0.0184,191.1178,17.4824,-133.6917,-41.16,2.062992126,5.850489725,6.30E-06,0.039706299,0.476006299
4003,cochiseAZ           ,34225,1,2022,0.0353,325.5583,0.4528,0.0162,173.3924,0.0445,-152.1659,-46.74,0.4849,0.0164,175.0353,2.1539,-150.523,-46.2353,0.9265,0.0189,194.9501,17.1925,-130.6082,-40.1182,2.248031496,5.900134434,4.41E-05,0.032144094,0.473744094
4003,cochiseAZ           ,34226,1,2022,0.0349,321.764,0.5,0.0169,179.0279,0.0351,-142.736,-44.3605,0.5312,0.0171,180.614,2.1298,-141.15,-43.8676,0.9715,0.0196,200.1133,17.8337,-121.6507,-37.8074,2.401574803,5.831956981,0,0.0312,0.4715
4003,cochiseAZ           ,34675,1,2022,0.0361,331.9656,1.3947,0.0216,215.9424,0.1814,-116.0232,-34.9504,1.4259,0.0218,217.587,1.4889,-114.3786,-34.4549,1.8369,0.024,235.178,13.6606,-96.7876,-29.1559,2.570866142,5.857211446,0.000999213,0.032199213,0.443199213
4003,cochiseAZ           ,34676,1,2022,0.0356,327.8069,1.189,0.0208,210.2207,0.087,-117.5862,-35.8706,1.2211,0.021,211.8998,1.8456,-115.9071,-35.3583,1.6627,0.0234,230.8423,16.1482,-96.9646,-29.5798,2.440944882,5.670827732,2.36E-05,0.032123622,0.473723622
4003,cochiseAZ           ,34677,1,2022,0.0351,323.9873,1.0984,0.0199,202.4958,0.0847,-121.4915,-37.4988,1.127,0.02,203.9801,1.463,-120.0072,-37.0407,1.5879,0.0226,224.1207,17.0151,-99.8665,-30.8242,2.393700787,5.613501056,0,0.028574803,0.489474803
4003,cochiseAZ           ,34678,1,2022,0.0352,324.428,0.937,0.0185,191.8815,0.0213,-132.5465,-40.8554,0.9692,0.0187,193.5744,1.6919,-130.8536,-40.3336,1.4265,0.0213,213.7582,17.5344,-110.6698,-34.1123,2.291338583,5.626560399,0,0.032192126,0.489492126
4003,cochiseAZ           ,34679,1,2022,0.035,322.9472,1.0118,0.0191,196.681,0.0412,-126.2662,-39.0981,1.0371,0.0193,197.9739,1.6487,-124.9732,-38.6977,1.498,0.0219,218.7007,18.3093,-104.2465,-32.2797,2.413385827,5.674476666,0,0.025288976,0.486188976
4003,cochiseAZ           ,34680,1,2022,0.0355,326.4789,0.9528,0.0191,196.1379,0.0224,-130.341,-39.9232,0.9829,0.0193,197.6843,1.6817,-128.7946,-39.4496,1.4334,0.0217,217.5181,17.7124,-108.9608,-33.3745,2.401574803,5.743326292,4.41E-05,0.030144094,0.480644094
4003,cochiseAZ           ,34681,1,2022,0.0358,328.8706,0.752,0.0177,185.5582,0.0139,-143.3124,-43.5771,0.7851,0.0179,187.2804,1.7902,-141.5902,-43.0535,1.2336,0.0205,207.3366,18.063,-121.534,-36.955,2.251968504,5.804782024,3.15E-05,0.033131496,0.481631496
4003,cochiseAZ           ,34682,1,2022,0.0362,332.3977,0.6811,0.0167,177.666,0.0585,-154.7317,-46.5502,0.7096,0.0169,179.1348,1.6821,-153.2629,-46.1083,1.1549,0.0194,199.0945,18.1656,-133.3033,-40.1035,2.263779528,5.93796812,0,0.028497638,0.473797638
4003,cochiseAZ           ,34683,1,2022,0.0363,332.8649,0.6181,0.0166,176.1852,0.0358,-156.6797,-47.0701,0.6499,0.0168,177.8264,1.8011,-155.0385,-46.577,1.0889,0.0192,197.3205,17.6839,-135.5444,-40.7205,2.255905512,5.98617246,0,0.031789764,0.470789764
4003,cochiseAZ           ,34684,1,2022,0.0358,329.2964,0.5512,0.0167,177.4626,0.0247,-151.8338,-46.1085,0.5843,0.0169,179.171,1.8996,-150.1253,-45.5897,1.02,0.0194,198.9703,17.9012,-130.326,-39.5771,2.283464567,6.034856923,1.89E-05,0.033118898,0.468818898
4003,cochiseAZ           ,34685,1,2022,0.0372,340.2657,0.6732,0.0173,182.4413,0.0316,-157.8244,-46.3827,0.7087,0.0176,184.2928,1.7846,-155.9729,-45.8386,1.1352,0.02,203.4284,17.3,-136.8373,-40.2148,2.480314961,6.173036297,0,0.035471654,0.461971654
4003,cochiseAZ           ,34686,1,2022,0.0369,337.6126,0.622,0.0173,181.8448,0.0441,-155.7678,-46.138,0.6608,0.0175,183.8653,1.9763,-153.7473,-45.5396,1.0853,0.0199,202.7354,16.8915,-134.8772,-39.9503,2.551181102,6.143460726,0,0.038752756,0.463252756
4003,cochiseAZ           ,34687,1,2022,0.0367,336.4087,0.6299,0.0175,183.8239,0.0378,-152.5848,-45.357,0.6663,0.0178,185.7254,2.0173,-150.6833,-44.7917,1.0886,0.0201,204.2352,17.0644,-132.1735,-39.2896,2.637795276,6.100921836,0,0.03637874,0.45867874
4003,cochiseAZ           ,34688,1,2022,0.0364,333.7033,0.7018,0.0185,191.3954,0.1991,-142.3079,-42.645,0.7382,0.0187,193.2952,2.1257,-140.4081,-42.0757,1.1634,0.0211,211.9653,18.0684,-121.738,-36.4809,2.830708661,6.016036105,0.001012598,0.037412598,0.462612598
4003,cochiseAZ           ,35136,1,2022,0.0361,331.4645,1.4331,0.0219,218.7679,0.0213,-112.6966,-33.9996,1.4495,0.022,219.6264,1.3828,-111.8381,-33.7406,1.8786,0.0245,239.0206,15.2095,-92.4439,-27.8895,2.696850394,5.843095833,2.91E-05,0.016429134,0.445529134
