"Fips","CountyState","gridID","Indx","Year","meanNDVIgrid","meanANPPgrid","PPTgs_below","NDVI_predict_below","NPP_predict_below","NPP_stdev_below","deltaNPP_below","pct_diffNPP_below","PPTgs_avg","NDVI_predict_avg","NPP_predict_avg","NPP_stdev_avg","deltaNPP_avg","pct_diffNPP_avg","PPTgs_above","NDVI_predict_above","NPP_predict_above","NPP_stdev_above","deltaNPP_above","pct_diffNPP_above","pptWatYrReceived","pptAvgWatYrReceived","pptGSremainder_below","pptGSremainder_avg","pptGSremainder_above"
4001,"apacheAZ            ",45748,1,2022,0.0555,485.9852,6.9364,0.058,505.6101,10.8732,19.6249,4.0382,8.2093,0.0618,535.7982,9.7587,49.813,10.2499,9.3451,0.0621,538.176,9.9529,52.1908,10.7392,5.64173228346457,4.64482564679413,1.29466771653543,2.56756771653543,3.70336771653543
4001,"apacheAZ            ",45749,1,2022,0.0615,533.3392,7.274,0.0608,527.8355,11.0547,-5.5036,-1.0319,8.6033,0.0634,548.9802,8.7061,15.641,2.9327,9.7575,0.0634,548.9985,8.0713,15.6593,2.9361,5.84251968503937,5.0344019497563,1.43148031496063,2.76078031496063,3.91498031496063
4001,"apacheAZ            ",45750,1,2022,0.064,553.7768,7.458,0.0611,530.4151,12.135,-23.3617,-4.2186,8.6857,0.0634,548.5806,8.2312,-5.1962,-0.9383,10.0505,0.063,545.5596,5.9975,-8.2172,-1.4839,5.91732283464567,5.23912635920512,1.54067716535433,2.76837716535433,4.13317716535433
4001,"apacheAZ            ",45751,1,2022,0.064,553.5052,7.8061,0.0618,535.6908,12.8367,-17.8144,-3.2185,8.8589,0.064,553.7253,7.8195,0.2201,0.0398,10.4104,0.0635,549.7557,6.5528,-3.7494,-0.6774,6.16929133858268,5.24859392575929,1.63680866141732,2.68960866141732,4.24110866141732
4001,"apacheAZ            ",46209,1,2022,0.0573,500.296,7.6168,0.0621,538.138,11.6543,37.842,7.5639,8.8097,0.0647,558.8909,8.7519,58.5949,11.712,10.0883,0.0657,566.733,7.2486,66.437,13.2795,6.15748031496063,4.59992500937382,1.45931968503937,2.65221968503937,3.93081968503937
4001,"apacheAZ            ",46210,1,2022,0.0638,551.7859,7.8661,0.0641,554.1393,10.8642,2.3533,0.4265,9.1273,0.0659,568.5003,7.8315,16.7144,3.0291,10.2972,0.0661,570.1733,7.991,18.3874,3.3323,6.24803149606299,5.15326209223846,1.61806850393701,2.87926850393701,4.04916850393701
4001,"apacheAZ            ",46211,1,2022,0.066,569.482,7.9157,0.0649,560.5848,9.894,-8.8972,-1.5623,9.1302,0.0663,571.7336,9.4495,2.2516,0.3954,10.5299,0.0661,570.4091,6.0274,0.9271,0.1628,6.21259842519685,5.42744656917886,1.70310157480315,2.91760157480315,4.31730157480315
4001,"apacheAZ            ",46212,1,2022,0.067,576.9285,8.0246,0.0648,560.0018,10.6623,-16.9266,-2.9339,9.148,0.0664,572.6519,8.1243,-4.2765,-0.7413,10.6965,0.066,568.9038,7.3899,-8.0247,-1.3909,6.28740157480315,5.4749718785152,1.73719842519685,2.86059842519685,4.40909842519685
4001,"apacheAZ            ",46213,1,2022,0.0662,570.6637,8.3727,0.0658,567.9645,11.1295,-2.6992,-0.473,9.3261,0.0668,575.9258,9.5903,5.2621,0.9221,11.0318,0.0664,572.3192,9.3865,1.6555,0.2901,6.53543307086614,5.51106111736032,1.83726692913386,2.79066692913386,4.49636692913386
4001,"apacheAZ            ",46670,1,2022,0.0601,522.5271,8.1289,0.0654,564.8596,13.1086,42.3325,8.1015,9.1732,0.0673,579.5796,9.2019,57.0525,10.9186,10.5823,0.068,585.1239,7.0135,62.5967,11.9796,6.49212598425197,4.75318710161228,1.63677401574803,2.68107401574803,4.09017401574803
