Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2021,    0.0346,  319.6503,     0.0320,  298.7102,    0.3610,  -20.9400,   -6.5509,     0.0322,  300.5850,    0.8594,  -19.0652,   -5.9644,     0.0330,  307.0176,    6.3459,  -12.6327,   -3.9520
 4001,apacheAZ            , 45749,1, 2021,    0.0350,  322.8500,     0.0329,  306.1835,    0.3477,  -16.6666,   -5.1623,     0.0332,  308.5068,    1.0828,  -14.3432,   -4.4427,     0.0342,  316.1070,    8.4190,   -6.7431,   -2.0886
 4001,apacheAZ            , 45750,1, 2021,    0.0350,  322.4866,     0.0334,  309.7850,    0.3608,  -12.7016,   -3.9386,     0.0336,  312.1093,    1.2740,  -10.3773,   -3.2179,     0.0347,  320.6981,    8.7284,   -1.7885,   -0.5546
 4001,apacheAZ            , 45751,1, 2021,    0.0349,  322.0694,     0.0333,  308.9774,    0.3301,  -13.0920,   -4.0650,     0.0336,  311.6476,    1.1435,  -10.4218,   -3.2359,     0.0347,  320.4782,    8.0744,   -1.5911,   -0.4940
 4001,apacheAZ            , 46209,1, 2021,    0.0350,  323.0371,     0.0329,  306.2359,    0.4365,  -16.8012,   -5.2010,     0.0332,  308.1544,    0.6696,  -14.8827,   -4.6071,     0.0340,  314.5148,    6.0536,   -8.5223,   -2.6382
 4001,apacheAZ            , 46210,1, 2021,    0.0352,  324.5155,     0.0335,  310.8593,    0.3830,  -13.6562,   -4.2082,     0.0338,  313.3929,    1.1944,  -11.1226,   -3.4275,     0.0348,  321.0050,    8.1037,   -3.5105,   -1.0818
 4001,apacheAZ            , 46211,1, 2021,    0.0350,  322.8019,     0.0344,  317.7739,    0.4241,   -5.0281,   -1.5576,     0.0347,  320.4683,    1.4431,   -2.3337,   -0.7229,     0.0357,  328.3162,    7.6730,    5.5143,    1.7083
 4001,apacheAZ            , 46212,1, 2021,    0.0349,  322.2302,     0.0344,  318.3901,    0.4848,   -3.8401,   -1.1917,     0.0348,  321.0883,    1.6375,   -1.1420,   -0.3544,     0.0358,  329.0098,    7.1507,    6.7796,    2.1039
 4001,apacheAZ            , 46213,1, 2021,    0.0347,  320.1964,     0.0344,  317.7105,    0.4091,   -2.4858,   -0.7763,     0.0347,  320.5461,    1.3551,    0.3497,    0.1092,     0.0357,  328.5968,    6.3696,    8.4004,    2.6235
 4001,apacheAZ            , 46670,1, 2021,    0.0353,  324.9363,     0.0335,  310.9757,    0.5094,  -13.9607,   -4.2964,     0.0338,  313.1470,    1.0047,  -11.7893,   -3.6282,     0.0346,  319.5357,    6.6393,   -5.4006,   -1.6621
 4001,apacheAZ            , 46671,1, 2021,    0.0352,  324.3605,     0.0342,  316.5844,    0.4151,   -7.7762,   -2.3974,     0.0345,  319.1564,    1.0427,   -5.2041,   -1.6044,     0.0355,  326.5218,    7.2211,    2.1613,    0.6663
