Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2019_below,NPP_predict_2019_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2019_avg,NPP_predict_2019_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2019_above,NPP_predict_2019_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
 4001,apacheAZ            , 45748,1, 2020,    0.0562,  491.6578,     0.0500,  442.3138,   37.7155,  -49.3440,  -10.0363,     0.0577,  502.9218,   29.6208,   11.2640,    2.2910,     0.0630,  545.6984,   28.1639,   54.0406,   10.9915
 4001,apacheAZ            , 45749,1, 2020,    0.0623,  539.5162,     0.0525,  462.1405,   42.9861,  -77.3757,  -14.3417,     0.0594,  516.9501,   29.7846,  -22.5661,   -4.1826,     0.0640,  553.1357,   19.3867,   13.6196,    2.5244
 4001,apacheAZ            , 45750,1, 2020,    0.0648,  559.7852,     0.0541,  474.8600,   41.6673,  -84.9252,  -15.1710,     0.0606,  525.9805,   27.5089,  -33.8048,   -6.0389,     0.0649,  560.2888,   15.1541,    0.5035,    0.0899
 4001,apacheAZ            , 45751,1, 2020,    0.0648,  559.4739,     0.0544,  476.9443,   42.3677,  -82.5296,  -14.7513,     0.0608,  528.3203,   27.0096,  -31.1536,   -5.5684,     0.0641,  554.0672,   20.2676,   -5.4067,   -0.9664
 4001,apacheAZ            , 46209,1, 2020,    0.0580,  505.3289,     0.0522,  459.9461,   33.5249,  -45.3828,   -8.9808,     0.0609,  528.5888,   29.2793,   23.2600,    4.6029,     0.0651,  562.2801,   27.1144,   56.9512,   11.2701
 4001,apacheAZ            , 46210,1, 2020,    0.0645,  557.5219,     0.0541,  475.0067,   39.8209,  -82.5151,  -14.8003,     0.0610,  529.3605,   28.7273,  -28.1614,   -5.0512,     0.0649,  560.8285,   17.8685,    3.3066,    0.5931
 4001,apacheAZ            , 46211,1, 2020,    0.0668,  575.4341,     0.0553,  483.9152,   37.5155,  -91.5189,  -15.9043,     0.0615,  533.1859,   25.9276,  -42.2482,   -7.3420,     0.0652,  563.2273,   16.8354,  -12.2069,   -2.1213
 4001,apacheAZ            , 46212,1, 2020,    0.0677,  582.8387,     0.0558,  488.2477,   38.5185,  -94.5910,  -16.2294,     0.0626,  542.0905,   25.9760,  -40.7482,   -6.9913,     0.0649,  560.4853,   22.3426,  -22.3534,   -3.8353
 4001,apacheAZ            , 46213,1, 2020,    0.0669,  576.6564,     0.0549,  480.6754,   38.1203,  -95.9810,  -16.6444,     0.0623,  539.8935,   28.5687,  -36.7629,   -6.3752,     0.0629,  544.5888,   24.1722,  -32.0676,   -5.5610
 4001,apacheAZ            , 46670,1, 2020,    0.0607,  527.4626,     0.0532,  467.4240,   32.0438,  -60.0386,  -11.3825,     0.0609,  528.7081,   28.5566,    1.2454,    0.2361,     0.0656,  566.1658,   19.2064,   38.7031,    7.3376
 4001,apacheAZ            , 46671,1, 2020,    0.0661,  570.1392,     0.0555,  485.9734,   36.0619,  -84.1658,  -14.7623,     0.0623,  539.6420,   29.3293,  -30.4973,   -5.3491,     0.0653,  563.9019,   16.0129,   -6.2373,   -1.0940
 4001,apacheAZ            , 46672,1, 2020,    0.0674,  580.4696,     0.0553,  484.3030,   35.0732,  -96.1666,  -16.5670,     0.0616,  534.4475,   27.7407,  -46.0221,   -7.9284,     0.0647,  558.6996,   17.6745,  -21.7700,   -3.7504
 4001,apacheAZ            , 46673,1, 2020,    0.0687,  591.0065,     0.0562,  491.4403,   34.1866,  -99.5662,  -16.8469,     0.0612,  530.9561,   28.8074,  -60.0504,  -10.1607,     0.0644,  556.8577,   21.2519,  -34.1489,   -5.7781
 4001,apacheAZ            , 46674,1, 2020,    0.0685,  589.2825,     0.0562,  491.2700,   34.6219,  -98.0125,  -16.6325,     0.0624,  540.6730,   28.1870,  -48.6095,   -8.2489,     0.0637,  550.9414,   23.1859,  -38.3411,   -6.5064
 4001,apacheAZ            , 46675,1, 2020,    0.0673,  579.3997,     0.0562,  491.5032,   34.1457,  -87.8965,  -15.1703,     0.0625,  541.8717,   27.4839,  -37.5280,   -6.4770,     0.0640,  553.3087,   21.0527,  -26.0910,   -4.5031
 4001,apacheAZ            , 46676,1, 2020,    0.0661,  569.8969,     0.0558,  488.1311,   34.4070,  -81.7658,  -14.3475,     0.0632,  546.7845,   25.6248,  -23.1124,   -4.0555,     0.0640,  553.5235,   17.4544,  -16.3733,   -2.8730
 4001,apacheAZ            , 46677,1, 2020,    0.0636,  550.2335,     0.0545,  477.6976,   35.6137,  -72.5359,  -13.1827,     0.0607,  527.4962,   28.7925,  -22.7372,   -4.1323,     0.0644,  556.9559,   13.7633,    6.7224,    1.2217
 4001,apacheAZ            , 47132,1, 2020,    0.0659,  568.4082,     0.0556,  486.4961,   39.3254,  -81.9121,  -14.4108,     0.0621,  538.3921,   32.2725,  -30.0160,   -5.2807,     0.0645,  557.3096,   17.7591,  -11.0985,   -1.9526
 4001,apacheAZ            , 47133,1, 2020,    0.0679,  584.5029,     0.0553,  483.8956,   35.5564, -100.6073,  -17.2125,     0.0608,  527.8827,   30.5826,  -56.6202,   -9.6869,     0.0638,  551.8401,   16.8399,  -32.6628,   -5.5881
 4001,apacheAZ            , 47134,1, 2020,    0.0683,  587.6541,     0.0552,  483.1934,   33.3448, -104.4607,  -17.7759,     0.0603,  523.7678,   32.0943,  -63.8863,  -10.8714,     0.0625,  541.4040,   21.5011,  -46.2501,   -7.8703
 4001,apacheAZ            , 47135,1, 2020,    0.0681,  586.3868,     0.0561,  490.5626,   31.1167,  -95.8242,  -16.3415,     0.0624,  540.8787,   32.0138,  -45.5081,   -7.7608,     0.0622,  539.1310,   23.1062,  -47.2558,   -8.0588
 4001,apacheAZ            , 47136,1, 2020,    0.0677,  582.8718,     0.0555,  486.0035,   33.5232,  -96.8683,  -16.6191,     0.0625,  541.5245,   30.3215,  -41.3473,   -7.0937,     0.0630,  545.5150,   15.6951,  -37.3568,   -6.4091
 4001,apacheAZ            , 47137,1, 2020,    0.0655,  565.6116,     0.0554,  485.2541,   32.8068,  -80.3574,  -14.2072,     0.0616,  534.0532,   29.0084,  -31.5584,   -5.5795,     0.0633,  547.5548,   14.4525,  -18.0568,   -3.1924
 4001,apacheAZ            , 47138,1, 2020,    0.0625,  541.8210,     0.0550,  481.7484,   32.9025,  -60.0727,  -11.0872,     0.0608,  527.9521,   24.1601,  -13.8689,   -2.5597,     0.0647,  558.7717,   14.1549,   16.9506,    3.1285
 4001,apacheAZ            , 47593,1, 2020,    0.0675,  580.8574,     0.0575,  502.0310,   38.5446,  -78.8264,  -13.5707,     0.0629,  544.8521,   32.0423,  -36.0053,   -6.1986,     0.0650,  561.3787,   17.2644,  -19.4786,   -3.3534
 4001,apacheAZ            , 47594,1, 2020,    0.0685,  589.5314,     0.0575,  501.6786,   34.6191,  -87.8528,  -14.9021,     0.0618,  536.2253,   29.3759,  -53.3061,   -9.0421,     0.0639,  552.8318,   16.9683,  -36.6996,   -6.2252
